Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
12/9/19,94,94,91.2,91.8,66,2471,228982
12/6/19,94,95.9,93,93.2,64,2777,260786.3
12/5/19,96,96,93,93.4,35,529,49725.2
12/4/19,97,97,94,94.2,25,17239,1623742.5
12/3/19,97.5,97.5,97,97.2,16,14819,1440073.7
12/2/19,97.9,98,97.5,97.5,30,9966,972437.1
11/29/19,97.8,97.9,94,97.8,22,549,53261.6
11/28/19,95,97.9,95,97.5,67,9251,892573.9
11/27/19,94.9,95,94,95,15,7260,685485.9
11/26/19,96.1,96.1,94,94.5,14,946,89444.3
11/25/19,95.9,97.9,94,94,13,1420,133521.9
11/22/19,99.9,99.9,94,95,21,12687,1255021
11/21/19,96.5,96.5,96,96,18,10297,988518.9
11/20/19,96.1,97.4,95.8,96,23,2158,207178.7
11/19/19,98,99,97,97.1,41,6175,606062.1
11/18/19,96.2,99,96.2,97,59,21349,2077251.3
11/15/19,93,95,93,95,19,12713,1185885
11/14/19,93,93,92,92,12,3301,304216
11/13/19,94,94,93,93.1,17,3537,331693.1
11/8/19,94,94,93.1,93.1,9,2450,228995
11/7/19,92,94,92,92,6,4221,388334
11/6/19,94,94.5,92.5,92.5,23,6728,625999.3
11/5/19,93.5,94,93,94,14,14415,1354868.1
11/4/19,94,94.2,94,94,14,16988,1596939.8
11/1/19,93.5,94,93,93.6,17,5416,507330
10/31/19,94,94,93.5,94,12,3659,343849
10/30/19,94,94,93.5,93.5,26,20229,1891443.6
10/29/19,93,93.7,93,93.6,13,1901,177674.5
10/28/19,93.8,93.8,92.2,92.7,24,3107,288192.7
10/25/19,93.4,93.7,92.5,92.6,41,4277,398646.5
10/24/19,93,93.8,92.2,92.3,11,940,86708.8
10/23/19,93.9,93.9,93,93.1,33,31959,2973796.6
10/22/19,94.2,94.2,92.2,93.9,25,1927,181025.6
10/21/19,92.5,94.9,92.4,94,110,1396768,131200408.4
10/18/19,91.9,92.8,91.8,92.8,22,497,45900.2
10/17/19,91,93,90.8,92.1,40,27893,2564511.6
10/16/19,91.9,91.9,90.5,90.9,25,948,86603.8
10/15/19,93.5,93.5,90.1,91.9,37,1392,127211.9
10/14/19,91.6,94,91.6,92,30,8366,776634.1
10/11/19,92.9,92.9,90.3,90.4,8,269,24529.9
10/10/19,92.3,94.4,90,92.2,70,21050,1941725
10/9/19,90,92.3,90,91.5,37,15562,1419983.7
10/8/19,92,92,88.1,89.3,43,4846,429427.2
10/7/19,89.9,92.6,87.5,88.7,22,2141,190072.1
10/4/19,90,90,87.5,87.5,40,1373,120364.7
10/3/19,88,88,87,87.1,21,1887,165511.8
10/2/19,88,88,86.1,87,48,1443,125733.8
10/1/19,88,89,87.1,88,58,18416,1620553.8
9/30/19,88.3,95,88,88.6,45,6155,552503.9
9/27/19,87.5,88.3,87.5,88.3,12,823,72347.7
9/26/19,87.3,88.3,87.2,87.4,12,2088,182675.3
9/25/19,88.3,88.3,87.4,87.4,39,866,76042.8
9/24/19,88.5,88.5,88,88,53,598,52717.7
9/23/19,88.6,89,88,88.1,20,3964,349768.2
9/20/19,89,90,89,89,7,356,31704
9/19/19,89,92.2,88.6,88.6,38,8736,778101
9/18/19,89,89,88.1,88.6,15,142,12584.2
9/17/19,89,89.5,88.2,89,55,2351,209220
9/16/19,89.8,89.8,89,89,28,907,80881.6
9/12/19,89.9,90,89,89.9,12,1295,115572.5
9/11/19,92,92,89.5,89.8,19,1822,163778.8
9/10/19,92.9,92.9,90.9,91.2,39,662,60353.3
9/9/19,93.5,93.5,90,91.6,60,530,48339.8
9/6/19,92.8,92.8,88,90,42,88875,8000666.1
9/5/19,93.5,93.5,90.2,92.9,23,1091,98935.5
9/4/19,91.9,93.8,90,93.3,63,204421,18405548.8
9/3/19,93.9,94,91.1,91.5,30,6260,572449.4
9/2/19,94.5,96,92.1,92.2,29,7217,684902
8/30/19,92.4,94.8,92.4,94.1,44,2908,273505.3
8/29/19,92.8,92.9,91,92.3,41,2003,185303.9
8/28/19,93,94,91,91.2,57,3946,361732.8
8/27/19,92.5,93,92,92.6,52,4203,388471.7
8/26/19,92,93,90,90.6,47,12144,1107369.5
8/23/19,92.3,92.5,92,92,66,10961,1009279.7
8/22/19,93.9,93.9,92.3,92.9,6,225,20912.3
8/21/19,93.5,94,92.2,92.5,83,6473,604402.4
8/20/19,95,95,92,93.2,40,3213,299463
8/19/19,97.2,97.2,95,93.2,4,44,4188.5
8/16/19,95.9,98,93,93.2,61,5604,524671.8
8/15/19,95.5,95.5,94,95,45,4308,409277.7
8/13/19,96.9,99,95,95.8,75,10329,1003956
8/9/19,93,99,93,96.9,84,21405,2043062.3
8/8/19,93.5,93.5,92,92.9,13,130,12082.5
8/7/19,91.1,93.5,90.5,93,11,572,52983.7
8/6/19,92,93,91,91.1,37,11243,1024725.5
8/5/19,94.8,94.8,92,92,16,1505,139453.6
8/2/19,92,94.8,90,94,69,12774,1157697.3
8/1/19,94.1,96.5,94,94,43,14439,1359816.2
7/31/19,96.5,97.5,95,95.3,91,113032,10958690.2
7/30/19,99.8,101,96.2,99.3,147,106453,10609539.8
7/29/19,94.5,99.9,92.4,98,128,172864,16679530.8
7/26/19,90,95,90,94,91,98795,9334466.1
7/25/19,86.5,93,86.4,92.1,181,146731,13042835.2
7/24/19,84,86.5,84,85.7,100,129745,11057565.8
7/23/19,84,85,84,84.2,15,4195,352925
7/22/19,85,85,83.5,85,34,19737,1671817.4
7/19/19,85.9,85.9,84.6,85,29,11870,1009296.9
7/18/19,84.9,85.9,84.9,85.1,33,12059,1026976
7/17/19,84,85,83.5,84,51,25005,2104160.5
7/15/19,81.6,84,81.5,83.3,36,19046,1583844.9
7/12/19,83,83.9,81.6,82.7,8,384,31875.1
7/11/19,83,83,81.5,82,21,2096,171981
7/10/19,83.5,83.9,82,82,34,4470,367948.9
7/9/19,77.9,84.4,77.9,83.9,110,43300,3524425.5
7/8/19,75,76.8,75,76.7,29,10341,788545
7/5/19,74.1,79,74.1,75.8,50,9180,697210.9
7/4/19,72.2,74.1,72.2,74,18,2305,170557.5
7/3/19,71.1,74,71,74,33,8541,615458.8
7/2/19,71,71,71,72,1,10,710
7/1/19,72.7,72.7,72,72,6,2702,194895.4
6/28/19,71.5,72.7,71.5,72,21,6603,475206.7
6/27/19,72.9,72.9,71,71.9,9,850,61435.5
6/26/19,71.9,72.6,71.9,72,16,13785,992515.9
6/25/19,71.9,71.9,71,71.1,10,336,23906.4
6/24/19,70.5,72,70.5,70.8,11,13227,936831.9
6/21/19,70.5,71,70.5,70.9,7,458,32411.5
6/20/19,71,71,70.2,70.8,10,3483,246430.6
6/19/19,70.3,71.8,70.2,71,13,7797,553518.1
6/18/19,70.1,70.1,70.1,70.1,1,800,56080
6/17/19,70,71.8,70,70,12,3679,257803.1
6/14/19,70,72.7,70,70.2,3,2210,154767
6/13/19,70,72.9,70,70,17,27176,1902399
6/12/19,69.8,70,69.7,69.8,22,10842,758837.5
6/11/19,69.9,70,69.6,69.6,20,24766,1733532.1
6/10/19,69,70,68.6,69.3,17,2870,200249.4
6/7/19,70,70,69,70,8,1559,109079.9
6/6/19,68.8,70,68.5,68.5,12,427,29274.9
6/4/19,70,70,68.5,69.2,5,21,1442.5
6/3/19,70,70,68,69.2,16,3352,230930.3
5/31/19,70,70,69,70,20,6868,479931.9
5/30/19,70,70.4,69,69,16,6400,447760.4
5/29/19,70,70,69.9,70,7,903,63207
5/28/19,70,70,68.7,68.7,17,1364,94326.8
5/27/19,69,70,68.6,70,5,61,4263.6
5/24/19,70,70,69.5,70,8,1014,70978.5
5/23/19,70,70,68,68,17,69400,4722762.6
5/22/19,68,70,68,69.9,8,1880,131464
5/21/19,68.9,74.5,67.3,67.3,7,1501,105791
5/17/19,67,68,67,67,31,126657,8486237.8
5/16/19,67.3,68,67,67.1,33,20531,1378967.7
5/15/19,67.2,68,67.2,68,26,8833,597053
5/14/19,68.4,68.4,67.1,67.4,22,930,62556.4
5/13/19,68.7,68.7,67.9,68.1,22,6207,422600.2
