Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
7/9/19,24.8,24.8,24,24,51,28488,687110.5
7/8/19,24.5,24.5,24.3,24.5,29,78034,1910419.9
7/5/19,24,25,24,24.6,70,110687,2705782.1
7/4/19,23.7,24.4,23,23.1,123,1807678,42033557.3
7/3/19,23,23.5,23,23.5,16,13794,320075
7/2/19,23,23,22.7,23,21,9951,228207.9
7/1/19,23.5,23.5,23.2,23.2,5,1723,40123.6
6/28/19,23,23.5,22.7,23,17,10558,242251.6
6/27/19,22.6,23,22.6,22.7,16,20365,462049.4
6/26/19,22.6,23.7,22.6,23.6,7,4741,111182.6
6/25/19,23.5,23.7,22.5,23,17,3768,87401
6/24/19,24,24,23.5,24,5,366,8751.5
6/21/19,24,24,23.8,23.8,6,7690,183191
6/20/19,24,24.5,23.8,23.8,11,5560,132826
6/19/19,24,24.2,23.7,24,11,6284,150854.5
6/18/19,23.6,24.5,23.5,24,19,7345,178569.7
6/17/19,23.7,24.5,23,24.2,47,299839,6918976.1
6/14/19,22.5,23.8,22.5,23.5,19,10715,252673.7
